bo3_id,players,winner,score,replay_urls,maps,total_duration_min,time_span_hours,description
Bo3_4009,EDEN012 vs Mortusk,Mortusk,2-1,"https://api.bar-rts.com/replays/f1156968d58d7a0e9b888b3f0b5c2719,https://api.bar-rts.com/replays/9a1a6968caa6a06718dcaa5822a5671f,https://api.bar-rts.com/replays/4a1e6968ca1d04c126e9fdc17439bd38","Unknown, Unknown, Unknown",37,0.6,Bo3 4009: EDEN012 vs Mortusk - Mortusk wins 2-1 (37min)
Bo3_4010,JudeDauval vs TaoistTerraformer,JudeDauval,2-1,"https://api.bar-rts.com/replays/f00e03684f1c559c59d894f1849e3c37,https://api.bar-rts.com/replays/471203686bf80ee621b8e2517d7220f3,https://api.bar-rts.com/replays/e41603688867dcf3bacabcb9aa256c8c","Unknown, Unknown, Unknown",37,0.6,Bo3 4010: JudeDauval vs TaoistTerraformer - JudeDauval wins 2-1 (37min)
Bo3_4011,[HypE]CommanderBrad vs [HypE]RupeDogg,[HypE]CommanderBrad,2-1,"https://api.bar-rts.com/replays/68e34c68dedd671ec2f409a9f7703511,https://api.bar-rts.com/replays/9ae84c68ee653c8bf1ae438e8673f0a9,https://api.bar-rts.com/replays/daeb4c680751702d345496c50dc7a839","Unknown, Unknown, Unknown",37,0.6,Bo3 4011: [HypE]CommanderBrad vs [HypE]RupeDogg - [HypE]CommanderBrad wins 2-1 (37min)
Bo3_4012,Happiness vs infamis,Happiness,3-0,"https://api.bar-rts.com/replays/2ae81368f19a9fe5a11520a823a17c82,https://api.bar-rts.com/replays/3cec1368edd6e0eb29fc70ce633f48df,https://api.bar-rts.com/replays/2ef01368600f249df090b3c137467646","Unknown, Unknown, Unknown",37,0.6,Bo3 4012: Happiness vs infamis - Happiness wins 3-0 (37min)
Bo3_4013,Elril26 vs witcher13,witcher13,2-1,"https://api.bar-rts.com/replays/2d742f6811291925abef003823361a50,https://api.bar-rts.com/replays/8b772f68e66526d0128f34328312e926,https://api.bar-rts.com/replays/177c2f686b70006bb9ee691414c396a3","Unknown, Unknown, Unknown",37,0.6,Bo3 4013: Elril26 vs witcher13 - witcher13 wins 2-1 (37min)
Bo3_4014,ZynOoo vs mgtyalx,mgtyalx,2-1,"https://api.bar-rts.com/replays/1c6d06687cf0bacbbf6347b4bf6b11a9,https://api.bar-rts.com/replays/716f0668f397db50768932b3294398d7,https://api.bar-rts.com/replays/9573066887e20c847deb8df7126ec5be","Unknown, Unknown, Unknown",37,0.5,Bo3 4014: ZynOoo vs mgtyalx - mgtyalx wins 2-1 (37min)
Bo3_4015,TotalDannihiliation vs modulo,modulo,3-0,"https://api.bar-rts.com/replays/bf263b68c5209aacf5926ed6fdf1a2f6,https://api.bar-rts.com/replays/0d213f6833004cf688c50f06c116a99c,https://api.bar-rts.com/replays/8bab41684f998848beb156479ff804b1","Unknown, Unknown, Unknown",37,118.7,Bo3 4015: TotalDannihiliation vs modulo - modulo wins 3-0 (37min)
Bo3_4016,Dreamlight vs [DmE]Hellontoast,Dreamlight,2-1,"https://api.bar-rts.com/replays/f6312468bc43d7e15db0d8696aed03de,https://api.bar-rts.com/replays/9b51266872b69f751fd28277d816d9cf,https://api.bar-rts.com/replays/022c296802841bbaf1e1f2d3aabfbaca","Unknown, Unknown, Unknown",37,90.6,Bo3 4016: Dreamlight vs [DmE]Hellontoast - Dreamlight wins 2-1 (37min)
Bo3_4017,[DmE]FlyingDuck vs [DmE]Wraxell,[DmE]Wraxell,1-1,"https://api.bar-rts.com/replays/332460687cbfd0ba27f5050197b95ebc,https://api.bar-rts.com/replays/41b561688a14bcc705d4d2fc6212aade,https://api.bar-rts.com/replays/72b86168b3ac98e3a5a9dbb741fb2f0b","Unknown, Unknown, Unknown",37,28.7,Bo3 4017: [DmE]FlyingDuck vs [DmE]Wraxell - [DmE]Wraxell wins 1-1 (37min)
Bo3_4018,Blodir vs StarDoM,StarDoM,2-1,"https://api.bar-rts.com/replays/4d2a406893e6d95f93c48d5eef1da7e4,https://api.bar-rts.com/replays/e92d4068c98d4f19e398b7d67bca75d5,https://api.bar-rts.com/replays/75314068de80d1984b8558c77f0d0d39","Unknown, Unknown, Unknown",37,0.5,Bo3 4018: Blodir vs StarDoM - StarDoM wins 2-1 (37min)
Bo3_4019,TM_Sashkorin vs Yutenshi,TM_Sashkorin,2-1,"https://api.bar-rts.com/replays/de173768aa13e9c10fa7345657c92d15,https://api.bar-rts.com/replays/8a1937685cabfd322af524d9322cebbb,https://api.bar-rts.com/replays/be1e37689a3b5cfabcc98a3bf59fed07","Unknown, Unknown, Unknown",37,0.5,Bo3 4019: TM_Sashkorin vs Yutenshi - TM_Sashkorin wins 2-1 (37min)
Bo3_4020,[HypE]CommanderBrad vs [HypE]RupeDogg,[HypE]RupeDogg,2-1,"https://api.bar-rts.com/replays/3725146878d732254c03dbb37c75e0f2,https://api.bar-rts.com/replays/f42814680db598890cb4eb6226489592,https://api.bar-rts.com/replays/cf2d146803be031df2af94fe38940354","Unknown, Unknown, Unknown",37,0.6,Bo3 4020: [HypE]CommanderBrad vs [HypE]RupeDogg - [HypE]RupeDogg wins 2-1 (37min)
Bo3_4021,ARCanea vs AwfulMcBad,AwfulMcBad,2-1,"https://api.bar-rts.com/replays/66a2286832481b3e52ea6876c5ff66a9,https://api.bar-rts.com/replays/8fa4286879d0bff4541fa849ec171993,https://api.bar-rts.com/replays/0daa286818bcbc8dd90ec93e789b3668","Unknown, Unknown, Unknown",37,0.5,Bo3 4021: ARCanea vs AwfulMcBad - AwfulMcBad wins 2-1 (37min)
Bo3_4022,[DmE]Hellontoast vs [ZFC]Zeteo,[ZFC]Zeteo,3-0,"https://api.bar-rts.com/replays/fec51f686ac5503d2bb8d337f435f296,https://api.bar-rts.com/replays/11ca1f68ca5926c85f7293032f6a5871,https://api.bar-rts.com/replays/a4e82368c9040c7528d903837691358c","Unknown, Unknown, Unknown",37,75.3,Bo3 4022: [DmE]Hellontoast vs [ZFC]Zeteo - [ZFC]Zeteo wins 3-0 (37min)
Bo3_4023,Senzor vs SirPrize,Senzor,2-1,"https://api.bar-rts.com/replays/c8496e684856ad99448802ac78f609df,https://api.bar-rts.com/replays/e54f6e685cfcf501dce7261c3035592f,https://api.bar-rts.com/replays/2c546e68a29ffd1901fa3d3bbc541b93","Unknown, Unknown, Unknown",37,0.7,Bo3 4023: Senzor vs SirPrize - Senzor wins 2-1 (37min)
Bo3_4024,Senzor vs [ACE]greenphox,Senzor,2-1,"https://api.bar-rts.com/replays/c6f2666840c63aa84c72f446f8ad2482,https://api.bar-rts.com/replays/bf286c6898838e97fc45b71c82671083,https://api.bar-rts.com/replays/072e6c68652525b8bcf553fc2b29b40f","Unknown, Unknown, Unknown",37,95.2,Bo3 4024: Senzor vs [ACE]greenphox - Senzor wins 2-1 (37min)
Bo3_4025,TrainingDummy vs [DmE]Dreamlight,[DmE]Dreamlight,2-1,"https://api.bar-rts.com/replays/e2aa6068beb4b1aa221709bc241717f8,https://api.bar-rts.com/replays/48ad6068af0fc32f2260138f3c84adb7,https://api.bar-rts.com/replays/42286368c5b8b68a4ef76024062e9a63","Unknown, Unknown, Unknown",37,45.3,Bo3 4025: TrainingDummy vs [DmE]Dreamlight - [DmE]Dreamlight wins 2-1 (37min)
Bo3_4026,Camellll vs Yun,Camellll,3-0,"https://api.bar-rts.com/replays/ea933d6846abee1edbfacd1e44ec8174,https://api.bar-rts.com/replays/e1963d68d112bcd2090ba90b6f853835,https://api.bar-rts.com/replays/82d53d68de7431179c346c13b6bc1a9a","Unknown, Unknown, Unknown",37,4.7,Bo3 4026: Camellll vs Yun - Camellll wins 3-0 (37min)
Bo3_4027,Alexi_5000 vs NoPRO_Hat_without,Alexi_5000,2-1,"https://api.bar-rts.com/replays/4af82068891c15838bcee09fe847189f,https://api.bar-rts.com/replays/e8fb2068984fa8fe283b30a99189544d,https://api.bar-rts.com/replays/3681236835accdd8797937dda7c16494","Unknown, Unknown, Unknown",37,46.1,Bo3 4027: Alexi_5000 vs NoPRO_Hat_without - Alexi_5000 wins 2-1 (37min)
Bo3_4028,Elril26 vs galgtonold,galgtonold,3-0,"https://api.bar-rts.com/replays/71922b682355f815c300a627b89593bb,https://api.bar-rts.com/replays/53bc2c68d26bec153646ebc1983675f5,https://api.bar-rts.com/replays/1fd530680b7419f6866a35cbcf885a23","Unknown, Unknown, Unknown",37,95.8,Bo3 4028: Elril26 vs galgtonold - galgtonold wins 3-0 (37min)
Bo3_4029,ApolloEvans vs Trist030,ApolloEvans,2-0,"https://api.bar-rts.com/replays/8ffe4868a67add44473c75275f0410ba,https://api.bar-rts.com/replays/ac7d5068365666b9cffd65b57db973b9,https://api.bar-rts.com/replays/e983506844e3efbd4ac78517bbaaedd9","Unknown, Unknown, Unknown",37,136.9,Bo3 4029: ApolloEvans vs Trist030 - ApolloEvans wins 2-0 (37min)
Bo3_4030,ghaer vs helaghae,ghaer,2-1,"https://api.bar-rts.com/replays/ddea1e68b365e97963ca5a6cb84e5493,https://api.bar-rts.com/replays/d7ec1e68933803da316456d7938b3f2f,https://api.bar-rts.com/replays/c8372068b8a78166502a6ed989bb89a6","Unknown, Unknown, Unknown",37,23.7,Bo3 4030: ghaer vs helaghae - ghaer wins 2-1 (37min)
Bo3_4031,GonkyTheGreat_TTV vs ozvideo,ozvideo,2-1,"https://api.bar-rts.com/replays/3eb41868a53001aa2365db043062e7e5,https://api.bar-rts.com/replays/feb51868a5198eaec8ffdd74fd1177c2,https://api.bar-rts.com/replays/dfba18688f8bb5e1c57cfe7590dfb601","Unknown, Unknown, Unknown",37,0.5,Bo3 4031: GonkyTheGreat_TTV vs ozvideo - ozvideo wins 2-1 (37min)
Bo3_4032,Baldric vs Korkavel,Baldric,3-0,"https://api.bar-rts.com/replays/33b33c68c7cde576ada6f69e9b64cf14,https://api.bar-rts.com/replays/09b53c685294460fb9488553d5c40e7c,https://api.bar-rts.com/replays/7bcf3c682f1cfddde8145d665133ae65","Unknown, Unknown, Unknown",37,2.0,Bo3 4032: Baldric vs Korkavel - Baldric wins 3-0 (37min)
Bo3_4033,Senzor vs [ACE]greenphox,[ACE]greenphox,2-1,"https://api.bar-rts.com/replays/cf2165684fd788967c3e316d97a025e3,https://api.bar-rts.com/replays/c6f2666840c63aa84c72f446f8ad2482,https://api.bar-rts.com/replays/bf286c6898838e97fc45b71c82671083","Unknown, Unknown, Unknown",37,127.9,Bo3 4033: Senzor vs [ACE]greenphox - [ACE]greenphox wins 2-1 (37min)
Bo3_4034,ILOVEMISSILETRUCKS vs Vitr3x,Vitr3x,2-1,"https://api.bar-rts.com/replays/621c68683aa3675ff8e1f171c4f22ec5,https://api.bar-rts.com/replays/8720686830eee89bf0a9d4f19fc43b8b,https://api.bar-rts.com/replays/61246868932922b2e4cb44533adf4af5","Unknown, Unknown, Unknown",37,0.6,Bo3 4034: ILOVEMISSILETRUCKS vs Vitr3x - Vitr3x wins 2-1 (37min)
Bo3_4035,[FEN]Glommander vs [FEN]Krogoths_March,[FEN]Glommander,2-1,"https://api.bar-rts.com/replays/3d366b68fdc5ef524ee208fc1f00f4fa,https://api.bar-rts.com/replays/ed3a6b689cf00256df91e5a1b71673b7,https://api.bar-rts.com/replays/33406b68fede33e7d3faf5d3976e55f8","Unknown, Unknown, Unknown",37,0.7,Bo3 4035: [FEN]Glommander vs [FEN]Krogoths_March - [FEN]Glommander wins 2-1 (37min)
Bo3_4036,Blackmelon vs Mikatsuki,Blackmelon,2-1,"https://api.bar-rts.com/replays/18724068578d80ad37ce9e059f55b139,https://api.bar-rts.com/replays/4776406872174f718f2fab6dcc3788a6,https://api.bar-rts.com/replays/3d784068fcc63e080df4ab40bd432f05","Unknown, Unknown, Unknown",37,0.4,Bo3 4036: Blackmelon vs Mikatsuki - Blackmelon wins 2-1 (37min)
Bo3_4037,[DmE]Hellontoast vs [DmE]yakui,[DmE]yakui,3-0,"https://api.bar-rts.com/replays/1d9e1f68bfcff2bda42ca10dbd8b686e,https://api.bar-rts.com/replays/78a01f68982d5da03702267971397748,https://api.bar-rts.com/replays/4c6e276876bfe79dbd9c770c40cbf89c","Unknown, Unknown, Unknown",37,142.2,Bo3 4037: [DmE]Hellontoast vs [DmE]yakui - [DmE]yakui wins 3-0 (37min)
Bo3_4038,TrainingDummy vs [SG]Luisb288,[SG]Luisb288,2-1,"https://api.bar-rts.com/replays/07b86d68c85755a2dcf40eaa9dbefcf6,https://api.bar-rts.com/replays/76bc6d68666d9466f316e45f9531bd8a,https://api.bar-rts.com/replays/7ac16d686c2378df193670e5273cd4ed","Unknown, Unknown, Unknown",37,0.7,Bo3 4038: TrainingDummy vs [SG]Luisb288 - [SG]Luisb288 wins 2-1 (37min)
Bo3_4039,NoPRO_Hat_without vs [DmE]Hellontoast,NoPRO_Hat_without,2-1,"https://api.bar-rts.com/replays/fdd22d688d8e83a5707e1f6bcf230606,https://api.bar-rts.com/replays/bfdb2d68ed3640d1ab6ca15b783c58d8,https://api.bar-rts.com/replays/e6df2d685d12ca28d9ed46210647d1c6","Unknown, Unknown, Unknown",37,0.9,Bo3 4039: NoPRO_Hat_without vs [DmE]Hellontoast - NoPRO_Hat_without wins 2-1 (37min)
Bo3_4040,Kcorp vs Wind,Kcorp,3-0,"https://api.bar-rts.com/replays/06564c68995b3d6124c2bb6a2910dc11,https://api.bar-rts.com/replays/395b4c6888eda0fe49009e095161e7ce,https://api.bar-rts.com/replays/1b5e4c688aff9063f951cc2b490bf875","Unknown, Unknown, Unknown",37,0.6,Bo3 4040: Kcorp vs Wind - Kcorp wins 3-0 (37min)
Bo3_4041,Reinari vs polomna,Reinari,2-0,"https://api.bar-rts.com/replays/d08f1268350f19bd95d471f675358d13,https://api.bar-rts.com/replays/eb921268c599ba6e2f46fe31729f6ee8,https://api.bar-rts.com/replays/9d961268868fab2e94e1d95ac4366092","Unknown, Unknown, Unknown",37,0.5,Bo3 4041: Reinari vs polomna - Reinari wins 2-0 (37min)
Bo3_4042,[Stud]Lovish vs [Stud]Sargeras77,[Stud]Lovish,3-0,"https://api.bar-rts.com/replays/d24a3e689ff586e56790ee3b8a5129e7,https://api.bar-rts.com/replays/61ec406846b4940d7f41207446decee6,https://api.bar-rts.com/replays/daef406820de9c51b60d8abd63740828","Unknown, Unknown, Unknown",37,48.1,Bo3 4042: [Stud]Lovish vs [Stud]Sargeras77 - [Stud]Lovish wins 3-0 (37min)
Bo3_4043,PRO_BCTV vs nr1_Autopilot_FAN,PRO_BCTV,2-1,"https://api.bar-rts.com/replays/1e371268cc2764a5dd8906cefb7020b9,https://api.bar-rts.com/replays/6d391268e6212c184b842730cfc4515c,https://api.bar-rts.com/replays/4093136833d9aa285eee373705b4bcf9","Unknown, Unknown, Unknown",37,24.8,Bo3 4043: PRO_BCTV vs nr1_Autopilot_FAN - PRO_BCTV wins 2-1 (37min)
Bo3_4044,Selean vs rndm,rndm,2-1,"https://api.bar-rts.com/replays/7bb06e6814608a1a5d7646c923e3dc68,https://api.bar-rts.com/replays/c0b36e6848f532dbef74788ceda4c998,https://api.bar-rts.com/replays/92b66e6888d07ae1dea7f505d06bb935","Unknown, Unknown, Unknown",37,0.4,Bo3 4044: Selean vs rndm - rndm wins 2-1 (37min)
Bo3_4045,Pie_Is_Evil vs stargazerpc,Pie_Is_Evil,3-0,"https://api.bar-rts.com/replays/15c70f68b5ac329ca2c4143f0c786cd8,https://api.bar-rts.com/replays/07cc0f68262060ec5cd1c6a11e430b00,https://api.bar-rts.com/replays/50d00f687d77c7e6e6e8ed4d99764b6c","Unknown, Unknown, Unknown",37,0.7,Bo3 4045: Pie_Is_Evil vs stargazerpc - Pie_Is_Evil wins 3-0 (37min)
Bo3_4046,Mikatsuki vs TM_Sashkorin,TM_Sashkorin,3-0,"https://api.bar-rts.com/replays/a3233f687da3c411e042a1245309d8b7,https://api.bar-rts.com/replays/93263f681e5ce192a0ccb9d4b03e84fd,https://api.bar-rts.com/replays/75293f68431e942a0c10805b84a6e633","Unknown, Unknown, Unknown",37,0.4,Bo3 4046: Mikatsuki vs TM_Sashkorin - TM_Sashkorin wins 3-0 (37min)
Bo3_4047,Chronopolize vs [SG]Luisb288,[SG]Luisb288,2-1,"https://api.bar-rts.com/replays/5b4a60686d2451c4ccbb77a510146b4d,https://api.bar-rts.com/replays/a74e6068f5b7a6a8f81ada79efc35019,https://api.bar-rts.com/replays/ee50606861a88fe555e2f855f1520122","Unknown, Unknown, Unknown",37,0.5,Bo3 4047: Chronopolize vs [SG]Luisb288 - [SG]Luisb288 wins 2-1 (37min)
Bo3_4048,Alexi_5000 vs NoPRO_Hat_without,Alexi_5000,3-0,"https://api.bar-rts.com/replays/56a423686314c8c46c63b7f2d0c60b94,https://api.bar-rts.com/replays/0ba72368d5db7695cf1dcfcf3a6cd6c3,https://api.bar-rts.com/replays/69aa236839c4d6f0cdc603177dfd5fc6","Unknown, Unknown, Unknown",37,0.4,Bo3 4048: Alexi_5000 vs NoPRO_Hat_without - Alexi_5000 wins 3-0 (37min)
Bo3_4049,SyCor3 vs Yun,SyCor3,3-0,"https://api.bar-rts.com/replays/c20047689df67958fb6d1d5d3d313a2b,https://api.bar-rts.com/replays/80034768f3fbc49c50ad6c61764f1961,https://api.bar-rts.com/replays/e8864c68f6eed57230188b0e51c24e80","Unknown, Unknown, Unknown",37,100.6,Bo3 4049: SyCor3 vs Yun - SyCor3 wins 3-0 (37min)
Bo3_4050,Deadskye vs mercwar,Deadskye,3-0,"https://api.bar-rts.com/replays/48500e68b4482187ade5c1416a0f0cad,https://api.bar-rts.com/replays/a3530e689702d7bf3f49379728afde36,https://api.bar-rts.com/replays/92560e68a0fb2daf5ffa986ae9c6f197","Unknown, Unknown, Unknown",37,0.4,Bo3 4050: Deadskye vs mercwar - Deadskye wins 3-0 (37min)
Bo3_4051,Kalimero888 vs Liebeskrieger,Liebeskrieger,2-0,"https://api.bar-rts.com/replays/da774868bc924cab2072bdf5e46ef5d9,https://api.bar-rts.com/replays/f47948684c2d59c4dcd00cf59089c449,https://api.bar-rts.com/replays/7e7e4868e1e1ce27ba90c6155306ccd1","Unknown, Unknown, Unknown",37,0.5,Bo3 4051: Kalimero888 vs Liebeskrieger - Liebeskrieger wins 2-0 (37min)
Bo3_4052,Beanominator vs ElMaddox,Beanominator,3-0,"https://api.bar-rts.com/replays/a0f0076836c5de691449783023d9d550,https://api.bar-rts.com/replays/cef40768834fece932f45c7319e17788,https://api.bar-rts.com/replays/5af80768c855be7968c3cefa86cc09e0","Unknown, Unknown, Unknown",37,0.5,Bo3 4052: Beanominator vs ElMaddox - Beanominator wins 3-0 (37min)
Bo3_4053,[Crd]TheDirtyRag vs [Crd]eipip,[Crd]eipip,2-1,"https://api.bar-rts.com/replays/2a442f6881774444d1f88035341d22e8,https://api.bar-rts.com/replays/52872f68c13bf06403fdedb64c2fa734,https://api.bar-rts.com/replays/b153366817b92c00e7e79fb1bae2e37b","Unknown, Unknown, Unknown",37,128.5,Bo3 4053: [Crd]TheDirtyRag vs [Crd]eipip - [Crd]eipip wins 2-1 (37min)
Bo3_4054,[KILL]akumar6 vs modulo,modulo,2-1,"https://api.bar-rts.com/replays/a18a5368425f74a76d87419ae0f083e7,https://api.bar-rts.com/replays/26a653685126c268c27cb36e716894ea,https://api.bar-rts.com/replays/5ca853689cf7bad1080229b1018d3429","Unknown, Unknown, Unknown",37,2.1,Bo3 4054: [KILL]akumar6 vs modulo - modulo wins 2-1 (37min)
Bo3_4055,fnT vs greenphox,fnT,2-1,"https://api.bar-rts.com/replays/60b03568b4a11c2ea5da383b8d9cf583,https://api.bar-rts.com/replays/22b33568918c95fc33acc5573a9bb05e,https://api.bar-rts.com/replays/9ebb356814bd7e71b45155e6c2b1bb0a","Unknown, Unknown, Unknown",37,0.8,Bo3 4055: fnT vs greenphox - fnT wins 2-1 (37min)
Bo3_4056,[HypE]CommanderBrad vs [HypE]RupeDogg,[HypE]CommanderBrad,2-1,"https://api.bar-rts.com/replays/bfe033683e759f856b34f9192e6ce488,https://api.bar-rts.com/replays/bbe333681eeb048691186854db317ed7,https://api.bar-rts.com/replays/91e63368bc4c3898655cda3960f6996f","Unknown, Unknown, Unknown",37,0.4,Bo3 4056: [HypE]CommanderBrad vs [HypE]RupeDogg - [HypE]CommanderBrad wins 2-1 (37min)
Bo3_4057,Delfea vs Kcorp,Kcorp,3-0,"https://api.bar-rts.com/replays/7b3752689ac7169bfe2fe3ede090f514,https://api.bar-rts.com/replays/813b52688d791ccf902e30bdef24b4af,https://api.bar-rts.com/replays/1b4052684272dd2722a6cb527fb4c55b","Unknown, Unknown, Unknown",37,0.6,Bo3 4057: Delfea vs Kcorp - Kcorp wins 3-0 (37min)
Bo3_4058,Baldric vs [BAC]jojoha,Baldric,3-0,"https://api.bar-rts.com/replays/d1893068b1082bf1a33c1a3511f69bef,https://api.bar-rts.com/replays/829230683935ddb4a6451d41be56753c,https://api.bar-rts.com/replays/1c953068f1be4b101b99d12110fb7e2f","Unknown, Unknown, Unknown",37,0.8,Bo3 4058: Baldric vs [BAC]jojoha - Baldric wins 3-0 (37min)
Bo3_4059,Raider vs [DmE]Yun,Raider,3-0,"https://api.bar-rts.com/replays/9f0064680824990ab7b887f277d1d65e,https://api.bar-rts.com/replays/c3036468e28ba2a796721a452d5bc692,https://api.bar-rts.com/replays/d10664687bdd9b066ac9c847d83a0a79","Unknown, Unknown, Unknown",37,0.4,Bo3 4059: Raider vs [DmE]Yun - Raider wins 3-0 (37min)
Bo3_4060,AsepTambalBanMentari vs GRABEK,AsepTambalBanMentari,3-0,"https://api.bar-rts.com/replays/3f24406828310a9b8e857cd19b45afa0,https://api.bar-rts.com/replays/56264068789bb653be86bdc3d4d6ccf9,https://api.bar-rts.com/replays/9f284068546441884bede1024f8e3617","Unknown, Unknown, Unknown",37,0.3,Bo3 4060: AsepTambalBanMentari vs GRABEK - AsepTambalBanMentari wins 3-0 (37min)
Bo3_4061,Elril26 vs galgtonold,galgtonold,3-0,"https://api.bar-rts.com/replays/1fd530680b7419f6866a35cbcf885a23,https://api.bar-rts.com/replays/2ad830689d37454deed749564a143348,https://api.bar-rts.com/replays/b9dc30684655ab8f89a053bc61b8bb30","Unknown, Unknown, Unknown",37,0.5,Bo3 4061: Elril26 vs galgtonold - galgtonold wins 3-0 (37min)
Bo3_4062,DustyDirtyDan vs FavouriteDishLoader,FavouriteDishLoader,3-0,"https://api.bar-rts.com/replays/7cec4568c22c4ca1b83143dec1561e68,https://api.bar-rts.com/replays/40ef456849f55d2666b085361332c763,https://api.bar-rts.com/replays/d6f145685862dcfedc33ba6562559064","Unknown, Unknown, Unknown",37,0.4,Bo3 4062: DustyDirtyDan vs FavouriteDishLoader - FavouriteDishLoader wins 3-0 (37min)
Bo3_4063,PROt_Ikreist vs StarDoM,StarDoM,2-1,"https://api.bar-rts.com/replays/504f0368dc114ff63fa0fc398f0755fd,https://api.bar-rts.com/replays/b45303680c865204a948d7300e2102d2,https://api.bar-rts.com/replays/2c570368c0bb49212f57e2e63dfb6b2c","Unknown, Unknown, Unknown",37,0.6,Bo3 4063: PROt_Ikreist vs StarDoM - StarDoM wins 2-1 (37min)
Bo3_4064,[HypE]CommanderBrad vs [HypE]RupeDogg,[HypE]CommanderBrad,3-0,"https://api.bar-rts.com/replays/ce5b31686988482fcb5fda3a5e21aa7c,https://api.bar-rts.com/replays/b3cf3368951eb93c4470023646120c46,https://api.bar-rts.com/replays/b7d33368bec9169f01f352714ea79e60","Unknown, Unknown, Unknown",37,44.9,Bo3 4064: [HypE]CommanderBrad vs [HypE]RupeDogg - [HypE]CommanderBrad wins 3-0 (37min)
Bo3_4065,PRO_BCTV vs therxy,PRO_BCTV,2-1,"https://api.bar-rts.com/replays/68ec2c68b6119c5e9ce4f15d2a2a4c7b,https://api.bar-rts.com/replays/4bf02c686e9c77828dab21151d59f0e8,https://api.bar-rts.com/replays/aef32c68180ef15dbc69eed26dbdf7c3","Unknown, Unknown, Unknown",37,0.5,Bo3 4065: PRO_BCTV vs therxy - PRO_BCTV wins 2-1 (37min)
Bo3_4066,Ninjardo vs Perplexd,Perplexd,2-1,"https://api.bar-rts.com/replays/a89b686805a49f3a94246f2e4d82ea44,https://api.bar-rts.com/replays/c79f68682893650aebd6deee58179519,https://api.bar-rts.com/replays/eaa26868587019506a530e63f8fa27f6","Unknown, Unknown, Unknown",37,0.5,Bo3 4066: Ninjardo vs Perplexd - Perplexd wins 2-1 (37min)
Bo3_4067,D3m0n vs PoProstuSebweb,D3m0n,3-0,"https://api.bar-rts.com/replays/99d828685fd1cde37f773bf7deac2012,https://api.bar-rts.com/replays/0edc286865a7643f8870c85032f9e517,https://api.bar-rts.com/replays/80df2868a2c06f0ceafdf8f3fb637db1","Unknown, Unknown, Unknown",37,0.5,Bo3 4067: D3m0n vs PoProstuSebweb - D3m0n wins 3-0 (37min)
Bo3_4068,Ape3000 vs Hompie1973,Ape3000,3-0,"https://api.bar-rts.com/replays/5fb95e6850c8a9052a47253c4018d5ed,https://api.bar-rts.com/replays/02be5e68ea2b3bb27364994ed3e43087,https://api.bar-rts.com/replays/6fc05e6860db975160907b1606fc6734","Unknown, Unknown, Unknown",37,0.5,Bo3 4068: Ape3000 vs Hompie1973 - Ape3000 wins 3-0 (37min)
Bo3_4069,Borbarox vs K4nG312,K4nG312,2-1,"https://api.bar-rts.com/replays/9d125268be9580f0e2e64c42066c9657,https://api.bar-rts.com/replays/901552680dfc7833013fbefac1a2d018,https://api.bar-rts.com/replays/7f1952689f2156f796a92bef68c0a4b4","Unknown, Unknown, Unknown",37,0.5,Bo3 4069: Borbarox vs K4nG312 - K4nG312 wins 2-1 (37min)
Bo3_4070,PRO_Shamon vs Tpaxep,PRO_Shamon,3-0,"https://api.bar-rts.com/replays/62b35a68aee5cffa4bb60c43f49cc94a,https://api.bar-rts.com/replays/0bb65a68dfee25910bad7e2a9ef7f5f9,https://api.bar-rts.com/replays/2fba5a68c9c3c2bd9fa9d353d54aca05","Unknown, Unknown, Unknown",37,0.5,Bo3 4070: PRO_Shamon vs Tpaxep - PRO_Shamon wins 3-0 (37min)
Bo3_4071,Elril26 vs Exrus,Exrus,3-0,"https://api.bar-rts.com/replays/fce60b684f66cc85c25f9660671cc9df,https://api.bar-rts.com/replays/64e90b68bfc27a3b13883304e9590dfb,https://api.bar-rts.com/replays/b5f80b68f418ba3632c562f55a8de268","Unknown, Unknown, Unknown",37,1.3,Bo3 4071: Elril26 vs Exrus - Exrus wins 3-0 (37min)
Bo3_4072,AnnaDrama vs NoPRO_Hat_without,AnnaDrama,3-0,"https://api.bar-rts.com/replays/3e9e3c68db772c9a93a81ecedade7e30,https://api.bar-rts.com/replays/a7a63c68ac86933d752b4ec7170cc16b,https://api.bar-rts.com/replays/f92d3f682c68ca3b21ee0f78f25ba37d","Unknown, Unknown, Unknown",37,46.6,Bo3 4072: AnnaDrama vs NoPRO_Hat_without - AnnaDrama wins 3-0 (37min)
